episode,step,agent1_prev_action,agent1_curr_action,agent2_prev_action,agent2_curr_action,agent1_response_to_agent2,agent2_response_to_agent1
3,10,0.41580707,0.46763718,-0.41238397,-0.005578194,0.88002115,-0.42138526
3,11,0.46763718,0.44960144,-0.005578194,0.6354432,0.45517963,0.16780603
3,12,0.44960144,0.5895237,0.6354432,-0.005228676,-0.045919538,-0.4548301
3,13,0.5895237,0.4089811,-0.005228676,0.9742019,0.41420978,0.38467824
3,14,0.4089811,0.67518014,0.9742019,0.43531725,-0.29902178,0.026336133
3,15,0.67518014,0.458034,0.43531725,-0.02071336,0.02271676,-0.6958935
3,16,0.458034,0.64386284,-0.02071336,-1.0,0.6645762,-1.458034
3,17,0.64386284,0.4344057,-1.0,-0.19029585,1.4344057,-0.83415866
3,18,0.4344057,0.6941314,-0.19029585,-0.92645526,0.8844272,-1.360861
3,19,0.6941314,0.39894682,-0.92645526,-0.33328182,1.325402,-1.0274131
3,20,0.39894682,0.4713677,-0.33328182,-0.70710915,0.8046495,-1.106056
3,21,0.4713677,0.32908967,-0.70710915,-1.0,1.0361989,-1.4713677
3,22,0.32908967,0.44133845,-1.0,0.9251612,1.4413384,0.5960715
3,23,0.44133845,0.3249041,0.9251612,-0.907081,-0.60025704,-1.3484194
3,24,0.3249041,0.22321236,-0.907081,-0.8122867,1.1302934,-1.1371908
3,25,0.22321236,0.2566312,-0.8122867,-0.19893643,1.0689179,-0.4221488
3,26,0.2566312,0.47616327,-0.19893643,-0.2973097,0.67509973,-0.5539409
3,27,0.47616327,0.23962066,-0.2973097,-0.32219356,0.5369303,-0.79835683
3,28,0.23962066,0.5399439,-0.32219356,0.6200022,0.86213744,0.38038155
3,29,0.5399439,0.36701447,0.6200022,0.8282651,-0.25298774,0.2883212
3,30,0.36701447,0.6417284,0.8282651,0.7527069,-0.18653667,0.38569242
3,31,0.6417284,0.6580832,0.7527069,0.01917474,-0.094623685,-0.62255365
3,32,0.6580832,0.35244447,0.01917474,0.97632635,0.33326972,0.31824315
3,33,0.35244447,0.6658231,0.97632635,-0.76639545,-0.31050324,-1.11884
3,34,0.6658231,0.4994309,-0.76639545,-0.68454504,1.2658263,-1.3503681
3,35,0.4994309,0.5266049,-0.68454504,0.6343682,1.2111499,0.13493729
3,36,0.5266049,0.43593788,0.6343682,-0.61160016,-0.1984303,-1.138205
3,37,0.43593788,0.5525576,-0.61160016,-0.5284984,1.1641577,-0.9644363
3,38,0.5525576,0.4861088,-0.5284984,0.733208,1.0146072,0.18065041
