Video,Second,L_C,L_A,R_C,R_A
AAKTSE3,-7.20E-15,-127.5533068,1035.8043577842154,-266.3753599,-1009.21399
AAKTSE3,-6.43E-15,-108.9664964,898.0306383507868,-253.1834658,-985.0594491
AAKTSE3,-5.66E-15,-173.6607972,937.4035855840243,-132.9049049,-1033.450868
AAKTSE3,-4.89E-15,-231.5888354,950.2836035243337,-61.98467738,-1031.555367
AAKTSE3,-4.12E-15,-246.4681867,1079.6451366161575,-74.41667208,-999.8013818
AAKTSE3,-3.35E-15,-167.768144,1268.9079828392935,-93.54866678,-992.5407298
AAKTSE3,-2.58E-15,-40.24911149,1299.995374516977,-67.75399482,-1002.661189
AAKTSE3,-1.82E-15,24.05103217,1306.3016550835475,-49.12154507,-1000.078315
AAKTSE3,-1.05E-15,77.44784249376116,1257.7001578723407,-100.8235398,-1000.938774
AAKTSE3,-2.78E-16,-21.18423607,1096.577549550023,-131.3477567,-988.7036771
AAKTSE3,4.910760344075205e-16,-49.01520353,1132.3071634499277,-47.85308473,-1004.287469
AAKTSE3,1.2599302404906012e-15,39.73049568528486,1210.691221794277,-52.9417461,-1070.16904
AAKTSE3,2.028784446573682e-15,57.35063934171778,1148.5652801386254,-109.1948519,-1126.166165
AAKTSE3,2.7976386526567625e-15,93.78856077592896,1053.2926718163078,-122.8924022,-1129.185513
AAKTSE3,3.566492858739843e-15,27.618704432362552,1131.0811746051013,-171.3121746,-1121.724861
AAKTSE3,4.335347064822924e-15,-30.97781858,1102.3963440605617,-172.2519471,-1128.774209
AAKTSE3,5.104201270906005e-15,-46.30767492,1002.5270690715769,-189.9083863,-1123.460224
AAKTSE3,2.0083910192191092e-14,47.2491354,1104.4366829714816,-128.1642194,-1139.751996
AAKTSE3,2.0852764398274173e-14,33.92705683587411,1077.585185760275,-94.35459789,-1144.742253
AAKTSE3,7.410763889155272e-15,31.83275604786402,1149.6147996601792,-103.9243704,-1134.941601
AAKTSE3,8.179618095238352e-15,43.56289970429688,1115.9788580045288,-101.8608095,-1131.240949
AAKTSE3,8.948472301321433e-15,-166.8791789,1018.8573607933213,-159.140582,-1162.010297
AAKTSE3,9.717326507404514e-15,56.50207590605326,848.7491969154485,-113.4670211,-1206.919645
AAKTSE3,1.0486180713487594e-14,75.51110845137565,784.0476997,-73.48012695,-1255.078993
AAKTSE3,1.1255034919570675e-14,107.26347433003147,975.0162024930354,-56.22989943,-1252.292785
AAKTSE3,1.2023889125653756e-14,178.66084020868732,1193.9360941707178,-60.86967191,-1188.187689
AAKTSE3,1.2792743331736837e-14,26.500428309565244,1193.0632080706223,-63.76944439,-1188.377037
AAKTSE3,1.3561597537819916e-14,-98.06053915,1259.5794886371937,-81.88921687,-1188.665273
AAKTSE3,1.4330451743902998e-14,-203.185951,1042.1191025370981,-75.79898934,-1143.475733
AAKTSE3,1.5099305949986082e-14,-189.7891407,1236.9731608814463,-183.2220952,-1097.203969
AAKTSE3,1.5868160156069162e-14,-143.5867748,1005.4183303369069,-202.6685343,-1075.244428
AAKTSE3,1.663701436215224e-14,-124.0721867,1180.0857220145895,-231.6560846,-1058.278221
AAKTSE3,3.195013853033342e-15,-147.3087098,1060.6542248033827,-167.0680793,-992.8220132
AAKTSE3,3.963868059116423e-15,-58.1085661,1221.143838703287,-107.4778517,-990.15025
AAKTSE3,4.7327222651995034e-15,-73.51175577,934.3112303809695,54.75237578477108,-924.1518202
AAKTSE3,5.501576471282584e-15,19.512832328578256,973.7641776,152.6259366395309,-887.6489459
AAKTSE3,6.270430677365665e-15,84.61297598501115,1249.2760137363334,-16.95855806,-975.1827383
AAKTSE3,7.039284883448746e-15,-16.2513248,1355.5967387473497,-32.87694165,-1069.189864
AAKTSE3,7.808139089531826e-15,-236.1178478,1226.6952415361432,-50.91226969,-1080.911434
AAKTSE3,8.576993295614907e-15,-324.1288153,1191.420410991603,-49.50648661,-1054.45856
AAKTSE3,9.345847501697987e-15,-454.8297827,1035.072247,-51.49181464,-1055.782352
AAKTSE3,1.0114701707781068e-14,-472.1563057,913.3707499025234,-64.59603157,-1061.527256
AAKTSE3,1.0883555913864147e-14,-512.8883843,843.6381415802058,-144.135804,-1087.186604
AAKTSE3,1.1652410119947231e-14,-398.4504629,723.8577554801102,-209.0455765,-1105.788174
AAKTSE3,1.2421264326030312e-14,-338.4558748,643.4218138244596,-203.9209046,-1068.688835
AAKTSE3,-1.02E-15,-126.9335089,226.27587216880806,29.094878520465794,-341.6490921
AAKTSE3,-2.52E-16,3.5399681049030756,112.15326384649046,-154.6382273,-86.77510667
AAKTSE3,5.169722290775737e-16,14.436778428003258,142.48065552417285,-202.3235553,-90.79445461
AAKTSE3,1.2858264351606544e-15,-22.98307792,171.20026942407728,-170.24555,140.58953077261134
AAKTSE3,2.054680641243735e-15,-34.34293426,166.97099443509273,-155.9842114,178.61796060407733
AAKTSE3,2.8235348473268157e-15,30.21054273063683,153.98505277944216,-171.8462061,17.44861265776519
AAKTSE3,3.5923890534098956e-15,16.66735305373752,140.41577779045753,-25.06486746,52.01926471
AAKTSE3,4.361243259493002e-15,-110.42917,75.62650280147295,173.31647117045335,182.67991676514083
AAKTSE3,5.130097465576083e-15,-211.0345819,7.318338923600393,108.34003202521316,138.17945770771763
AAKTSE3,2.0109806386861167e-14,-86.97221598,115.6357306012818,-12.64196268,-80.12877913
AAKTSE3,2.0878660592944248e-14,-76.00873899,159.03978894563122,93.45493151251176,246.88409514842624
AAKTSE3,2.1647514799027332e-14,-325.6385953,123.81829173442462,136.82515903393852,174.2525249798921
AAKTSE3,8.205514289908406e-15,-398.651785,85.00679452321798,109.48427544425431,310.9287325891359
AAKTSE3,8.974368495991512e-15,-395.7305302,28.794186200900196,66.08339185,259.98382908726774
AAKTSE3,9.743222702074592e-15,-321.444831,20.283800100804847,29.708063820440888,132.62892558539954
AAKTSE3,1.0512076908157671e-14,-312.2702429,-97.84547489,-13.10281977,-23.27264458
AAKTSE3,1.1280931114240754e-14,-438.037877,-429.7791943,-49.88592558,83.18911858166419
AAKTSE3,1.2049785320323834e-14,-281.3921778,-423.6184693,-16.46125362,387.46643730201896
AAKTSE3,1.2818639526406917e-14,-265.8120342,-427.1188554,-58.44547054,270.7248671334848
AAKTSE3,1.3587493732489996e-14,-196.1474461,-372.793686,-84.44524302,484.1499636316168
AAKTSE3,1.4356347938573076e-14,155.53380868825195,-231.9762943,-64.44612661,736.2472823519714
AAKTSE3,1.5125202144656157e-14,270.7395079002409,-175.4666804,46.67854535931735,686.5468232945483
AAKTSE3,1.5894056350739238e-14,174.2929848900078,-241.8381776,85.38988399185526,525.6196976
AAKTSE3,1.6662910556822318e-14,-117.5713159,-77.33634147,71.86011151328202,413.9425718463688
AAKTSE3,1.7431764762905402e-14,-239.7233945,460.8454946554057,-22.9829943,88.00877946
AAKTSE3,3.989764253786501e-15,-151.7865841,936.8673307775323,-21.96943344,-215.086124
AAKTSE3,4.758618459869582e-15,-132.991996,732.1958335663257,-56.04476148,-264.2121387
AAKTSE3,5.5274726659526625e-15,-181.3940746,498.1621141328972,-74.2789784,-260.6314866
AAKTSE3,6.296326872035743e-15,-279.4761532,356.0028391439126,-66.19986199,-324.7908346
AAKTSE3,7.065181078118824e-15,-198.1537873,425.6580085993727,-40.41852336,-355.6357381
AAKTSE3,7.834035284201905e-15,-306.7536436,618.6698447214994,-14.29829584,-400.755086
AAKTSE3,8.602889490284985e-15,-375.7090555,725.8172363991819,-3.118068315,-493.0566562
AAKTSE3,9.371743696368066e-15,-312.9822452,700.6468502990862,17.20327031723418,-531.3804486
AAKTSE3,1.0140597902451148e-14,-370.616546,687.4297975323241,-9.367613272,-535.5920187
AAKTSE3,1.0909452108534227e-14,-471.4586246,668.4994114,-99.23738575,-499.3935889
AAKTSE3,1.1678306314617308e-14,-282.2818142,753.4023586654665,-52.34715823,-679.3751591
AAKTSE3,1.2447160520700387e-14,-138.606115,819.3253058987043,-72.91915293,-739.8900626
AAKTSE3,1.3216014726783471e-14,-81.19486026,682.0693642430534,-79.39670319,-842.1605216
AAKTSE3,-2.26E-16,-31.14916105,706.6245336985138,-235.9853646,-886.0620918
AAKTSE3,5.428684237476521e-16,-43.32790628,828.3263698206403,-255.8740259,-881.1392175
AAKTSE3,1.3117226298307328e-15,-99.28776263,887.3504281649887,-364.7715762,-952.8630099
AAKTSE3,2.080576835913814e-15,-327.5509523,765.2333754,-415.6013487,-998.9979134
AAKTSE3,2.8494310419968937e-15,-250.3885864,1017.8263226314644,-446.3155656,-1054.857261
AAKTSE3,3.618285248079975e-15,-230.4739983,924.9403809758139,-504.7253381,-1051.926609
AAKTSE3,4.3871394541630555e-15,-299.8360769,863.2488837646073,-456.5417772,-1068.593735
AAKTSE3,5.155993660246136e-15,-287.7103777,864.5618309978452,-348.9823578,-1053.262376
AAKTSE3,5.924847866329217e-15,-117.0635674,1067.586798433103,6.457566728320456,-558.5146531
AAKTSE3,6.6937020724122975e-15,-118.1534237,1097.3132810198765,129.39557202752508,-659.1540011
AAKTSE3,7.462556278495378e-15,-42.81216893,1253.277339364225,138.05579954895182,-691.303349
AAKTSE3,8.231410484578459e-15,-251.7298031,972.4680643752409,67.96410787845963,-721.5304748
AAKTSE3,9.000264690661541e-15,-192.1496594,1078.4899004973677,-48.29152319,-738.3819439
AAKTSE3,-4.44E-15,-211.3650713,1000.3661810639386,-12.004629,-728.6269484
AAKTSE3,-3.67E-15,-239.3227054,968.3269060749546,-58.78329037,-725.2107408
AAKTSE3,-2.90E-15,-218.1492284,966.1698533081924,-100.1230628,-730.7000888
AAKTSE3,-2.14E-15,110.67424856254829,1168.4539116525414,-119.1772798,-725.2094367
AAKTSE3,1.2844535721076968e-14,187.56772555231524,962.2324144413348,-96.98533507,-724.4187847
AAKTSE3,1.3613389927160047e-14,42.79898031985912,778.6875838967943,-88.17571361,-777.3581326
AAKTSE3,1.4382244133243133e-14,-66.45087602,747.8271977966997,19.90229168623697,-816.9474806
AAKTSE3,1.515109833932621e-14,-114.7218435,733.9045895,8.898074763219746,-847.9568285
AAKTSE3,1.591995254540929e-14,-114.9472554,993.4030922631747,41.74385784020255,-810.6628431
AAKTSE3,1.668880675149237e-14,-35.1948895,1115.394928385302,89.68852980607336,-784.0133022
AAKTSE3,1.7457660957575452e-14,-37.58807918,913.7467645074283,71.18320177194413,-851.5382057
AAKTSE3,1.8226515163658533e-14,-85.01793552,804.3430450739997,58.46565151559392,-848.7542203
AAKTSE3,1.8995369369741617e-14,-89.93334742,1018.8615478627931,62.47921237035368,-822.6635682
AAKTSE3,5.553368860622716e-15,-133.1909815,946.9789395404755,1.028328780669399,-801.5962495
AAKTSE3,6.3222230667057956e-15,-132.8775046,732.7674423,2.754111858,-786.1722641
AAKTSE3,7.091077272788877e-15,-289.3706942,676.6981673402846,-21.06121618,-721.3927232
AAKTSE3,7.859931478871958e-15,-171.2383283,900.4744479068559,-20.79987754,-726.55096
AAKTSE3,8.628785684955038e-15,-149.921518,1226.0451729178712,-48.50965002,-714.590308
AAKTSE3,9.397639891038119e-15,-275.2435966,1191.8314534844426,-56.41720028,-708.4196559
AAKTSE3,1.01664940971212e-14,-400.2356752,929.7677341,-16.70475054,-725.3334483
AAKTSE3,1.093534830320428e-14,-506.1344204,1154.0373479509185,-39.89714928,-739.3783518
AAKTSE3,1.170420250928736e-14,-468.9087212,1268.506961850823,-82.17873994,-774.2776997
AAKTSE3,1.2473056715370442e-14,-299.2219109,1217.4510201951725,-72.44184575,-788.2326032
AAKTSE3,1.3241910921453522e-14,-65.74621164,1257.0339674284096,-136.1027293,-805.2563956
AAKTSE3,1.4010765127536603e-14,-267.8938458,1082.2669146616477,-238.704724,-851.0424103
AAKTSE3,5.687646184177053e-16,-436.8781466,917.6443063393293,-317.8578299,-910.6862026
AAKTSE3,1.337618824500786e-15,-412.3857807,868.5394758,-294.2209357,-909.8888839
AAKTSE3,2.106473030583867e-15,-331.7723037,874.3179785835832,-293.0873748,-934.4837874
AAKTSE3,2.8753272366669473e-15,-270.1832711,866.3975924834878,-262.183814,-956.5942465
AAKTSE3,3.644181442750041e-15,-271.3253497,792.5149841611701,-374.3369198,-965.2724833
AAKTSE3,4.413035648833121e-15,-261.5385394,723.1323758388526,-502.0389145,-969.7818313
AAKTSE3,5.181889854916202e-15,-142.2783957,876.7519897387572,-508.4609092,-974.4556237
AAKTSE3,5.950744060999283e-15,-271.9993632,867.1260480831057,-416.2898736,-1068.746891
AAKTSE3,6.7195982670823625e-15,-267.6314417,1022.2889953163439,-413.0160097,-1097.106542
AAKTSE3,7.488452473165444e-15,-323.3046314,981.4474981051372,-464.1457822,-1004.609223
AAKTSE3,8.257306679248525e-15,-334.3678211,1078.6060008939307,-485.498888,-895.5041265
AAKTSE3,9.026160885331604e-15,-403.6610108,1017.2545036827241,-451.6253271,-909.9679189
AAKTSE3,9.795015091414686e-15,-218.0486449,1180.0818953604066,-415.6550996,-1001.406156
AAKTSE3,-3.65E-15,-178.326279,1004.9959537047555,-522.4848721,-1074.056615
AAKTSE3,-2.88E-15,-125.7439131,983.9400120491043,-569.829089,-1130.889296
AAKTSE3,-2.11E-15,-64.52710282,928.0985148378977,-579.304417,-1131.735311
AAKTSE3,-1.34E-15,-37.00362583,876.6170176266912,-553.6464117,-1148.386881
AAKTSE3,-5.72E-16,137.96429560790105,1006.9977426377066,-525.413962,-1212.574007
AAKTSE3,1.9728561271119155e-16,95.73110593100196,1113.464023204278,-613.7404011,-1231.390021
AAKTSE3,9.661398187942722e-16,73.76124958743492,1129.1303037708494,-642.5923958,-1239.286036
AAKTSE3,1.734994024877353e-15,-45.72082898,879.1088065596426,-512.628835,-1230.607606
AAKTSE3,2.5038482309604336e-15,-165.6884631,787.0861982373252,-533.4586075,-1248.174732
AAKTSE3,3.2727024370435147e-15,-232.7127639,759.6291454705625,-689.5050466,-1277.278524
AAKTSE3,1.8252411358328602e-14,-206.1415091,634.2420927038011,-618.3025969,-1413.620094
AAKTSE3,4.810410849209688e-15,-98.31580991,886.0439288259275,-611.8323693,-1361.279442
AAKTSE3,5.579265055292769e-15,-218.8823329,817.0779871702763,-671.7421418,-1206.437679
AAKTSE3,6.3481192613758496e-15,-315.109967,973.6342677368473,-643.758581,-1288.317027
AAKTSE3,7.11697346745893e-15,-360.2787123,888.8749927478627,-594.5516868,-1345.367486
AAKTSE3,7.885827673542011e-15,-371.3296797,892.9768288699901,-586.4181259,-1412.151278
AAKTSE3,1.5492545220241026e-15,-160.3595361,941.7653316587835,-593.2378984,-1542.546182
AAKTSE3,2.318108728107183e-15,-221.574948,1020.6760566697989,-615.7232264,-1596.74553
AAKTSE3,3.0869629341902637e-15,-265.2359154,1110.0067816808144,-697.9485545,-1596.982656
AAKTSE3,3.8558171402733436e-15,-202.457994,970.9797289140527,-726.4705492,-1581.982004
AAKTSE3,4.624671346356425e-15,-163.9578503,892.3682317028458,-647.6547661,-1642.681352
AAKTSE3,5.393525552439506e-15,-131.73104,876.0000678249726,-616.3334275,-1569.689588
AAKTSE3,1.3267807116123588e-14,-78.62311858,852.5652373,-646.5331999,-1574.757825
AAKTSE3,6.9312339646056805e-15,-35.35408603,794.4870734025594,-708.5896391,-1580.821618
AAKTSE3,7.70008817068876e-15,-37.27449793,770.1077984,-669.193856,-1549.840966
AAKTSE3,8.468942376771841e-15,-1.83602094,889.7418568,-599.4858507,-1553.232536
AAKTSE3,9.237796582854922e-15,75.09634493832867,1022.1125817689397,-570.8122898,-1548.621884
AAKTSE3,1.0006650788938017e-14,50.366488594762586,866.7744178910664,-625.598729,-1530.609009
AAKTSE3,1.0775504995021096e-14,-4.746701082,715.9295873465264,-627.5451681,-1523.161691
AAKTSE3,4.4389318435031745e-15,-158.9610019,632.6269790242089,-710.438274,-1485.547705
AAKTSE3,5.207786049586268e-15,-245.6297471,718.3765929241133,-639.1424909,-1347.744831
AAKTSE3,5.976640255669349e-15,-188.1129368,759.0762068240176,-345.1078189,-822.2664012
AAKTSE3,6.745494461752429e-15,-198.5383487,752.1502651683671,-280.2275914,-519.4657491
AAKTSE3,7.514348667835511e-15,-41.84042724,338.8209901793825,-233.8651416,-103.9695415
AAKTSE3,8.28320287391859e-15,-12.88583914,144.34060407928692,25.422863655961212,374.5455549929277
AAKTSE3,1.946629722400682e-15,-22.83791771,64.65355131252534,-144.4635755,138.82287371328218
AAKTSE3,2.7154839284837626e-15,-54.00555183,-30.60239034,-272.0366813,420.8524146558593
AAKTSE3,3.4843381345668433e-15,-25.01096373,-109.688332,-161.2697871,394.5708444873241
AAKTSE3,4.253192340649924e-15,-6.419708962,-139.3420514,-61.33955959,228.5903854299011
AAKTSE3,5.0220465467330046e-15,-15.40845419,-137.1891042,-166.4648876,122.13325970581074
AAKTSE3,5.790900752816085e-15,-13.8749772,-142.6483792,-281.6357712,331.5394673150546
AAKTSE3,6.559754958899166e-15,-39.83150022,-166.9798764,-219.5255437,332.7101193687423
AAKTSE3,2.2318180738125743e-16,-60.77802323,-205.3813736,106.41579493848657,397.47299364465215
AAKTSE3,9.92036013464338e-16,-52.79676846,-237.2917597,92.26602245991337,369.22586792056234
AAKTSE3,8.86631757714842e-15,-89.31106925,-251.9121458,79.33847220356213,330.2254088631394
AAKTSE3,9.6351717832315e-15,-81.26759226,-279.1658652,8.005366392,190.38272758349368
AAKTSE3,1.0404025989314582e-14,-51.37411527,-290.9106958,-138.0555172,190.09004630384777
AAKTSE3,1.1172880195397664e-14,-43.06063828,-393.7588597,-67.92417857,370.1806983575363
AAKTSE3,4.836307043879754e-15,-68.98382795,-436.1348013,-74.99395104,371.32468374455715
AAKTSE3,5.605161249962835e-15,-25.00701763,-563.9262985,-254.0992791,134.04422468713383
AAKTSE3,6.3740154560459146e-15,58.38979269273409,-599.5133513,-245.743496,66.12598785193231
AAKTSE3,7.142869662128996e-15,112.97771412694598,-593.8670707,-249.5211473,-97.06679444
AAKTSE3,7.911723868212077e-15,161.74674667226788,-579.5363457,-273.2315258,207.10547377749018
AAKTSE3,8.680578074295157e-15,145.91355699536777,-574.4600652,-272.498369,229.3690551241072
AAKTSE3,9.449432280378238e-15,111.66592287402366,-610.108229,-198.4625859,176.41859606668402
AAKTSE3,3.11285912886033e-15,131.67495541934653,-546.0052818,-65.11791395,285.4936925648159
AAKTSE3,3.88171333494341e-15,148.34954352022444,-542.3178901,-102.3399087,284.86545572961506
AAKTSE3,4.650567541026491e-15,168.9930205099913,-568.6771651,-115.2446306,289.0687340459294
AAKTSE3,5.4194217471095715e-15,133.21427527753622,-583.105329,41.71387972575922,471.5789820592132
AAKTSE3,6.188275953192652e-15,125.85330782285811,-581.9668262,-25.0503372,393.47074522401203
AAKTSE3,6.957130159275733e-15,143.10678481262502,-579.5783234,-125.9412208,465.9402862
AAKTSE3,6.205570077578243e-16,134.34803958016988,-581.9498206,-156.1176599,376.8176048869432
AAKTSE3,1.389411213840905e-15,76.9248499,-595.9835401,-62.69854352,317.0360347184088
AAKTSE3,2.1582654199239857e-15,-84.39500644,-602.9961484,-15.72053822,237.40446454987435
AAKTSE3,2.9271196260070663e-15,-117.1715295,-586.1643123,-34.04697737,288.96511660356236
AAKTSE3,3.695973832090153e-15,-71.56805246,-629.9869206,-54.8923054,463.30576865725004
AAKTSE3,1.1570255395774236e-14,-8.631242138,-633.0473067,-49.18763344,480.9675318220488
AAKTSE3,5.233682244256327e-15,-26.06776515,-687.0876928,-36.52962814,234.43373943129257
AAKTSE3,6.002536450339408e-15,-46.31539927,-710.4247455,-35.8282895,239.6543914849799
AAKTSE3,6.771390656422489e-15,-97.4541445,-709.7017983,-3.889173094,218.19837687200126
AAKTSE3,7.540244862505571e-15,-53.4795564,-730.8832955,-5.858945573,241.7590289256891
AAKTSE3,8.30909906858865e-15,-49.38719052,-706.7647927,-78.52871805,165.73190320159915
AAKTSE3,9.07795327467173e-15,-56.01815798,-692.0862899,-113.5584905,87.72033303306473
AAKTSE3,9.846807480754811e-15,-134.2702365,-657.5977872,-180.888263,114.30098508675252
AAKTSE3,3.5102343292369028e-15,-179.9334262,-613.0692844,-188.4580355,152.62163714044033
AAKTSE3,4.2790885353199834e-15,-105.0432826,-599.9007816,-104.2655857,461.7156225274622
AAKTSE3,5.047942741403064e-15,-227.69425,-623.8400566,-114.1775804,390.82294124781606
AAKTSE3,5.816796947486145e-15,-318.260773,-598.4371093,-190.8251307,248.46803774594878
AAKTSE3,6.5856511535692254e-15,-369.2845688,-540.0590106,-224.6071254,207.46646757741365
AAKTSE3,3.8017916808518115e-15,-182.5471524,-560.7156593,-177.4268979,150.20711963110153
AAKTSE3,4.570645886934892e-15,40.23076905240788,-476.8360454,-54.02576127,270.10373128074934
AAKTSE3,5.339500093017973e-15,147.54757937550772,-402.1819871,118.22689049635346,281.4328681829221
AAKTSE3,2.555640620300559e-15,139.3510563652746,-414.0223732,140.3937846844472,279.68685356994285
AAKTSE3,6.877208505184147e-15,136.2712000217085,-430.5372037,-18.33821002,125.80528340140867
AAKTSE3,7.646062711267227e-15,125.64356590036442,-464.2764787,-12.24687138,298.4970465662075
AAKTSE3,4.8622032385498135e-15,113.95370955679729,-472.0857537,49.44446724872762,319.46880973100633
AAKTSE3,5.631057444632894e-15,83.34274210212017,-481.0461398,39.21469477015443,138.06168400691638
AAKTSE3,6.399911650715975e-15,79.38844131410907,-522.8887481,64.17047784713722,253.26011383838195
AAKTSE3,3.616052177998561e-15,34.007473859432295,-525.5780231,164.33514981300797,454.09076589206984
AAKTSE3,4.384906384081642e-15,26.055395293642853,-488.7817425,173.6631551122118,483.9136401679797
AAKTSE3,5.153760590164722e-15,284.88220561674274,-582.4143509,106.3556048558616,359.85206999944546
AAKTSE3,2.3699011174473083e-15,104.42234927317662,-432.774737,-34.22861207,317.05383316424485
AAKTSE3,3.138755323530389e-15,-130.4741737,-430.8962342,-14.7839401,326.93337410682113
AAKTSE3,3.9076095296134705e-15,-127.3962523,-425.4366203,-38.2559348,491.7318039382868
AAKTSE3,4.67646373569655e-15,-30.17721976,-414.9692286,-30.52904061,903.8224559919745
AAKTSE3,5.4453179417796366e-15,55.2229239,-412.6085036,-152.1488131,806.8619969345515
AAKTSE3,6.214172147862718e-15,14.316400888678096,-435.3411119,-150.48303,670.7659823215723
AAKTSE3,6.983026353945799e-15,17.764322322888997,-447.3626091,-57.74502472,701.3144121530379
AAKTSE3,4.199166881228385e-15,33.66224376,-455.4552174,147.5807583606089,994.3650642
AAKTSE3,4.9680210873114654e-15,38.42349852464508,-416.1667146,110.87765254870268,842.5179384826358
AAKTSE3,5.736875293394546e-15,76.42141995885666,-389.2182119,82.52232451457391,990.0208127585456
AAKTSE3,2.9530158206771317e-15,-31.80288083,-346.2052646,-21.33300352,746.7970203677892
AAKTSE3,3.721870026760216e-15,-115.7794038,-336.7612063,60.97833511298307,850.5298946436993
AAKTSE3,4.490724232843297e-15,-155.7348157,-319.0627035,147.89856263440987,806.7005466973872
AAKTSE3,1.7068647601258829e-15,-213.9424499,-292.2642007,162.46323460028066,628.3923098621858
AAKTSE3,2.4757189662089634e-15,-256.3278618,-299.9556979,248.35790656615245,569.5507396936517
AAKTSE3,6.797286851092545e-15,-56.85549588,-359.3671951,204.2392451986902,658.5325028584505
AAKTSE3,4.013427378375128e-15,332.3446477761139,-515.9886923,160.86280605345002,654.2653771343604
AAKTSE3,3.0059247450579612e-15,244.44812476588075,-414.5390784,33.65970024154379,590.3938069658261
AAKTSE3,5.5511357905412916e-15,-39.42950936,-424.503909,-21.26785001,619.1633479
AAKTSE3,4.543633157224126e-15,-286.1815879,-406.453184,36.86015528439741,780.8451110732018
AAKTSE3,3.5361305239069626e-15,-470.4469998,-412.6857923,-26.24072831,774.2046520157786
AAKTSE3,4.304984729990043e-15,-489.0946339,-502.7761784,-51.21938967,528.1664151805774
AAKTSE3,3.2974820966728767e-15,-400.5733792,-517.7998978,-123.2802733,509.2304005675983
AAKTSE3,5.8426931421562074e-15,-455.11768,-518.6691728,-104.8089346,588.0677192879531
AAKTSE3,4.835190508839041e-15,-425.2186474,-573.5317811,-176.7020404,566.0917046749739
AAKTSE3,3.827687875521874e-15,-352.3740593,-629.6343895,-167.7284796,581.8590233953287
AAKTSE3,4.596542081604955e-15,-366.7305823,-638.9214422,13.267303489940483,767.6685643379054
AAKTSE3,3.589039448287788e-15,-359.473772,-681.8751617,-57.21802454,790.7403275027044
AAKTSE3,2.5815368149706216e-15,-437.3847395,-728.0455478,-153.5066859,765.8609795563922
AAKTSE3,5.126747860453953e-15,-475.086818,-714.6781561,-246.4575695,687.8338538
AAKTSE3,4.119245227136788e-15,-422.953341,-705.8196533,-202.0684531,615.7645058859898
AAKTSE3,4.8880994332198675e-15,-365.229864,-721.5311505,-75.64711446,694.6829357174556
AAKTSE3,3.880596799902702e-15,-332.8419426,-678.8748699,-50.57910916,818.7302544378105
AAKTSE3,4.6494510059857855e-15,-230.8240212,-788.7941449,-129.6366594,584.6742398248313
AAKTSE3,3.641948372668619e-15,-6.150544186,-556.364531,-167.5019874,550.0548919
AAKTSE3,3.522624159051576e-15,-6.395956085,-401.5571394,-144.0062044,461.45554393220687
AAKTSE3,4.291478365134658e-15,-65.85136798,-355.6953032,-196.9004213,369.5473070970067
AAKTSE3,4.172154151517615e-15,-8.649002105,-353.0945782,-99.54352711,437.7668480395825
AAKTSE3,3.1646515182004485e-15,-27.51552512,-368.3094088,-60.74996625,395.03638898215934
AAKTSE3,3.9335057242835316e-15,-229.2920481,-399.2731282,-101.0141832,379.2981521469581
AAKTSE3,3.8141815106664886e-15,-101.4356418,-403.5744234,-39.51506677,449.13991531175697
AAKTSE3,3.694857297049447e-15,20.027128075841397,-374.6505671,-38.82150591,423.6394562543337
AAKTSE3,4.019622293282467e-15,60.49838284338612,-388.7076198,-1.504611723,473.42010830802155
AAKTSE3,3.4562088698153628e-15,48.41185983,-410.689117,45.40450468752933,539.2863159172654
AAKTSE3,3.558929261123352e-15,67.87644793403149,-444.1072809,-21.59971224,578.4091901931752
AAKTSE3,3.66164965243134e-15,110.13881381268675,-473.0965559,-6.847262492,874.6665089
AAKTSE3,3.653347741276814e-15,180.39229080245366,-478.5436087,-331.0737016,926.9127165227728
AAKTSE3,3.589534678891029e-15,219.21799001444256,-445.316217,-399.372363,839.6800352431277
AAKTSE3,3.608988343352132e-15,232.11924478198745,-425.4666031,-422.3632466,846.7940206301486
AAKTSE3,3.628442007813234e-15,233.35605510508734,-521.4125448,-214.9230191,742.1946726838363
AAKTSE3,3.509117794196192e-15,221.4239765392992,-507.0395975,-78.32279155,820.1153247375241
AAKTSE3,3.3897935805791493e-15,210.50523130684408,-524.3722058,-62.45256403,739.1415323467679
AAKTSE3,3.714558576812169e-15,113.57204162994402,-554.2548142,-132.4823365,609.5466288448997
AAKTSE3,3.595234363195127e-15,-81.23337027,-498.7818669,-177.272109,528.3117253430322
AAKTSE3,3.475910149578085e-15,75.09010672058879,-529.6355864,-168.867437,468.90015517449734
AAKTSE3,3.3565859359610427e-15,107.79469482146668,-353.6226391,-83.78276506,436.2585850059632
AAKTSE3,3.681350932194063e-15,20.467060700122563,-334.5085808,-104.7314264,641.0192371
AAKTSE3,3.56202671857702e-15,-138.3294623,-248.0345224,-54.03675446,806.4176668911168
AAKTSE3,3.4427025049599788e-15,-157.6259853,-256.7615752,-179.2443047,718.7083189448045
AAKTSE3,3.323378291342936e-15,-208.4125083,-292.0830724,-258.5107439,635.5211932207145
AAKTSE3,3.204054077725893e-15,-169.8693091,-381.3256807,-158.0105163,831.8618452744024
AAKTSE3,3.972908283808977e-15,-58.76555435,-470.4849557,-201.6747333,700.8658306614234
AAKTSE3,2.9654056504918104e-15,6.6379226387239205,-506.2475641,-100.4600613,526.8331494
